901.0,-0.869237,-0.029083,-2.139173,0.782537,-0.812921,0.604079,0.926617,-1.025921,0.990508,-1.288709,-2.025989,-2.313437
593.0,0.18712,-0.217599,0.061016,-1.553761,1.439006,-0.980509,-1.04412,0.996769,-1.341457,0.828236,-5.253157,-26.488604
632.0,-1.362204,-0.029083,-0.67238,0.656251,-0.812921,0.672974,0.986337,-1.144902,0.751332,-1.05985,-2.628956,-2.933572
646.0,-1.362204,-1.348691,-0.855729,0.340535,-1.657394,0.466289,1.165495,-1.144902,1.468859,-1.345924,-3.76379,-4.261184
208.0,0.750511,0.347948,2.169532,-0.290897,0.481937,0.121813,-0.805242,0.639824,-0.384753,0.370518,-13.246545,-19.578842
680.0,2.088564,-0.217599,0.702738,-0.922329,1.044918,-0.429348,-0.805242,1.294224,-0.683723,0.713807,-10.451851,-22.029541
316.0,-0.939661,-1.065918,-2.047499,0.403678,-1.375903,0.121813,0.209986,-1.263884,0.811126,-1.345924,-2.169838,-2.461308
33.0,0.18712,-1.160176,0.152691,-0.796043,1.326409,-1.531669,-1.04412,0.223388,-1.102281,1.400384,-3.081764,-28.332077
789.0,-1.503052,0.065175,-0.67238,1.098253,-1.375903,0.672974,0.807179,-1.204393,1.528653,-1.345924,-4.837471,-5.736474
225.0,1.595597,0.347948,1.436135,-0.669756,0.98862,-0.842718,-0.685804,0.937279,-1.042487,0.771022,-11.39972,-21.235466
172.0,0.257544,-1.348691,-0.397357,-1.364332,0.98862,-1.66946,-1.342716,0.401861,-1.281663,2.08696,-2.063562,-29.118633
228.0,-1.150933,0.347948,-0.397357,0.340535,-1.094412,0.604079,1.046056,-1.323375,1.409065,-1.231494,-2.947734,-3.506141
796.0,0.116696,1.573298,1.34446,0.340535,-0.024747,1.01745,0.030828,0.937279,0.87092,0.313304,-14.783299,-17.402535
871.0,-0.869237,0.724979,-0.67238,1.287683,-0.812921,1.29303,0.926617,-0.96643,1.409065,-0.716562,-9.312513,-10.995149
827.0,1.313902,0.159432,1.252786,-0.922329,0.650831,-1.187194,-0.506646,1.05626,-0.683723,0.771022,-11.559404,-21.067234
48.0,0.820935,0.25369,2.169532,-0.164611,0.538235,0.328499,0.090547,0.877788,-0.384753,0.713807,-14.280528,-18.664154
371.0,0.53924,-1.442949,-0.030658,-0.922329,1.495304,-1.118299,-1.342716,0.580333,-0.982693,1.457598,-5.85379,-25.960283
442.0,0.046273,1.479041,0.061016,0.151105,-0.024747,0.672974,0.030828,0.104406,0.512156,-0.659347,-13.517548,-15.814277
750.0,1.595597,-0.688887,0.977762,-0.417184,1.044918,-0.842718,-0.924681,1.175242,-0.982693,-0.029985,-10.111675,-22.298886
241.0,-1.010085,-0.029083,-1.314102,0.214248,-1.038114,0.397394,0.508582,-1.620829,0.57195,-1.345924,-2.704591,-3.089715
990.0,0.257544,2.044587,1.34446,0.403678,0.36934,0.328499,-1.04412,0.461352,-0.922899,0.542163,-15.011978,-17.791743
485.0,-1.150933,0.159432,-0.67238,1.477112,-1.15071,0.328499,1.284933,-1.085412,1.409065,-1.345924,-4.704807,-5.428151
445.0,0.891359,0.159432,2.352881,-0.417184,0.538235,0.259603,-0.446927,0.996769,-0.564135,0.141659,-13.858165,-18.963957
269.0,-0.164999,0.630721,0.33604,0.656251,-0.081045,0.604079,0.807179,-0.490503,0.033804,-0.487703,-11.663802,-13.629995
792.0,0.257544,1.007752,1.619484,-0.038324,0.36934,-0.153767,0.150267,0.699315,-0.265166,-0.201629,-14.578638,-18.27523
940.0,-1.080509,0.065175,-0.489031,0.593108,-0.925518,0.948555,1.284933,-1.085412,1.289477,-1.288709,-6.713302,-7.948377
630.0,-1.996019,-0.217599,-1.039079,1.03511,-1.094412,0.328499,0.329424,-1.263884,1.110095,-1.17428,-5.009373,-5.939424
913.0,-0.37627,1.667556,0.702738,0.908824,-0.24994,1.499716,0.68774,-0.252539,0.631744,-0.716562,-10.985892,-12.838914
61.0,0.468816,1.479041,0.061016,0.529964,0.538235,0.948555,0.389144,0.401861,0.512156,0.484948,-14.960218,-17.554026
655.0,-1.010085,-0.123341,-2.689221,0.529964,-0.981816,0.328499,0.986337,-1.085412,1.648241,-1.403138,-1.615043,-1.888289
618.0,-1.150933,1.761814,0.061016,0.593108,-1.544798,1.568611,0.807179,-0.31203,0.930714,-0.258844,-11.180455,-13.305714
460.0,0.116696,-1.537207,-0.122333,-1.364332,0.98862,-1.66946,-0.9844,0.34237,-1.221869,2.029746,-2.090228,-29.072727
556.0,0.680087,-0.311856,0.977762,-0.101468,0.425639,-0.498243,-0.387207,0.818297,-0.205372,0.427733,-12.97191,-19.87667
734.0,-0.024151,1.10201,-0.397357,0.593108,-0.53143,0.259603,0.508582,-0.252539,-0.922899,-0.373273,-12.664973,-14.885964
15.0,1.595597,-0.029083,1.436135,-0.54347,0.650831,-0.773823,-0.626084,1.115751,-0.922899,0.484948,-11.46141,-21.10828
105.0,-0.798814,-0.311856,0.061016,1.287683,-0.925518,0.948555,0.866898,-0.847448,1.050302,-0.830991,-7.95391,-9.245917
890.0,-1.362204,-0.217599,-1.86415,0.908824,-1.15071,0.397394,1.225214,-1.620829,1.468859,-1.288709,-2.091244,-2.420767
561.0,0.53924,-1.537207,-0.122333,-1.743191,1.270111,-1.256089,-1.462155,-0.193048,-1.221869,1.800887,-1.331795,-29.88055
50.0,-1.503052,0.536463,-0.397357,0.971967,-1.038114,1.224135,1.225214,-0.96643,0.87092,-0.659347,-7.543956,-8.836612
40.0,0.257544,0.25369,2.169532,-0.669756,0.707129,-0.291557,-0.208049,1.115751,-0.384753,0.484948,-13.460562,-19.390528
699.0,-0.798814,-1.442949,-0.580706,-1.111759,0.763428,-1.393879,-1.521874,0.104406,-1.461045,1.400384,-1.389003,-29.669528
925.0,-1.432628,1.10201,-0.214007,0.593108,-0.756623,1.43082,1.046056,-0.490503,1.110095,-0.659347,-8.696892,-10.215059
288.0,-1.010085,-0.217599,-1.039079,0.84568,-1.038114,0.604079,0.926617,-1.799302,1.409065,-1.345924,-3.278152,-3.834373
868.0,1.45475,-0.59463,-0.214007,-1.427475,1.157515,-0.980509,-1.223277,1.294224,-1.341457,1.228739,-6.852377,-25.123916
458.0,-1.010085,0.159432,-0.855729,0.466821,-0.981816,0.604079,1.404372,-1.025921,0.57195,-0.659347,-7.009556,-8.055628
24.0,1.45475,-0.500372,0.519389,-0.985472,0.650831,-0.980509,-1.462155,1.413206,-0.743517,0.656592,-8.901965,-23.396153
964.0,0.18712,2.044587,0.977762,0.340535,-0.193641,1.15524,0.508582,0.104406,0.452362,-0.602132,-13.357796,-15.627596
332.0,-1.150933,-0.783145,-1.589126,0.593108,-1.319605,-0.222662,0.986337,-1.442357,1.409065,-1.231494,-1.94213,-2.185767
200.0,1.525173,-0.311856,1.436135,-0.54347,1.044918,-0.842718,-0.685804,1.175242,-0.803311,0.542163,-10.119249,-22.344267
165.0,1.313902,1.196267,2.169532,-0.7329,0.98862,-0.842718,-0.566365,0.34237,-1.042487,0.313304,-13.309187,-19.456178
164.0,-0.587542,0.159432,-0.489031,0.214248,-0.869219,0.672974,1.464091,-1.204393,0.691538,-1.231494,-2.929685,-3.394763
637.0,-0.657966,-0.311856,-0.67238,0.529964,-1.038114,0.741869,0.628021,-1.204393,1.528653,-1.231494,-3.949783,-4.669807
987.0,0.116696,2.138845,0.244365,0.529964,-0.024747,0.741869,0.628021,0.163897,0.093598,-0.373273,-13.247647,-15.582064
379.0,1.45475,-0.500372,-0.030658,-0.985472,1.157515,-1.876145,-1.223277,1.829642,-1.162075,0.771022,-7.81563,-24.312842
31.0,0.750511,-0.311856,1.619484,-0.922329,1.044918,-0.222662,-0.566365,0.996769,-0.922899,0.656592,-11.973559,-20.834744
156.0,0.18712,1.761814,1.069437,0.529964,-0.306238,0.879659,0.68774,-0.490503,-0.085784,-0.487703,-13.334533,-15.650106
353.0,1.173054,-0.971661,-0.489031,-0.922329,0.707129,-1.738355,-1.103839,1.829642,-1.341457,0.256089,-9.263446,-23.049977
983.0,1.173054,0.065175,0.152691,-0.796043,0.36934,-1.324984,-1.04412,1.115751,-1.162075,0.484948,-11.149767,-21.40872
107.0,0.468816,-1.537207,-0.305682,-1.806334,1.833093,-1.393879,-1.282997,0.520842,-1.221869,1.343169,-4.971571,-26.665072
763.0,-0.446694,0.065175,-0.122333,1.603399,-1.094412,0.535184,1.464091,-0.96643,0.751332,-0.945421,-7.859546,-9.281385
605.0,1.173054,-0.783145,0.061016,-1.616904,1.382708,-0.980509,-0.9844,1.234733,-1.341457,1.057095,-5.438678,-26.339077
52.0,-1.291781,0.25369,-0.397357,1.540256,-1.038114,1.29303,0.68774,-0.96643,0.990508,-1.288709,-9.328209,-10.892487
237.0,0.680087,-0.783145,-0.030658,-0.922329,1.157515,-1.118299,-1.402435,1.532187,-1.102281,0.942666,-8.565311,-23.584255
950.0,-1.6439,-0.029083,-0.67238,0.656251,-0.812921,0.672974,0.68774,-1.025921,0.811126,-1.345924,-2.19975,-2.45694
620.0,1.806869,-0.217599,0.061016,-1.553761,0.763428,-1.049404,-0.9844,1.472697,-0.863105,0.656592,-10.1083,-22.382478
159.0,-0.869237,-0.029083,-1.314102,0.719394,-1.432201,0.397394,0.628021,-0.96643,0.87092,-1.231494,-2.734903,-3.031362
186.0,1.10263,2.233103,0.702738,-0.290897,-0.137343,0.397394,0.269705,0.461352,0.392568,0.084445,-14.802398,-17.117586
599.0,-0.164999,2.044587,1.252786,0.529964,-0.587729,0.879659,0.568302,-0.252539,0.57195,-0.373273,-13.763743,-16.175292
515.0,-1.573476,-0.500372,-0.305682,0.971967,-1.15071,0.190708,1.404372,-1.739811,0.930714,-1.231494,-3.932863,-4.526616
503.0,1.736445,0.065175,0.702738,-1.743191,0.481937,-1.80725,-0.626084,0.520842,-1.102281,0.771022,-10.593615,-21.965743
122.0,0.468816,-1.254434,-0.305682,-1.680048,1.833093,-0.842718,-0.9844,0.877788,-1.162075,1.285954,-4.939705,-26.668146
179.0,0.53924,-0.59463,-0.030658,-1.174902,1.326409,-1.118299,-0.9844,1.115751,-1.162075,0.828236,-5.742819,-26.053333
53.0,1.806869,-0.406114,1.252786,-0.35404,0.876024,-1.393879,-1.103839,0.877788,-1.221869,0.313304,-9.965206,-22.386128
352.0,-0.869237,-0.217599,-0.489031,0.719394,-1.038114,0.190708,1.225214,-1.204393,0.27298,-1.403138,-3.357464,-3.905157
488.0,-1.855171,-0.311856,-1.039079,1.287683,-1.094412,0.604079,0.74746,-1.204393,1.050302,-1.17428,-4.1751,-4.928792
498.0,0.53924,-1.160176,-0.397357,-1.616904,1.270111,-1.256089,-1.462155,0.520842,-1.102281,1.972531,-2.076405,-29.165008
315.0,-1.573476,-0.500372,-0.67238,0.087962,-1.488499,0.397394,0.926617,-1.799302,1.767829,-1.345924,-3.316099,-3.915654
483.0,-1.080509,-0.029083,-1.222428,0.782537,-0.925518,-0.911613,0.628021,-1.144902,0.691538,-1.345924,-2.954408,-3.306388
459.0,0.891359,1.573298,1.527809,0.593108,1.044918,0.672974,-0.566365,0.937279,0.27298,0.484948,-14.997773,-17.929332
627.0,0.257544,-1.725722,-0.305682,-1.553761,0.481937,-1.531669,-1.402435,0.461352,-1.162075,2.08696,-2.151424,-29.149158
793.0,-0.798814,0.536463,-0.489031,1.161396,-0.24994,0.810764,0.628021,-0.31203,0.751332,-0.659347,-12.326537,-14.611047
521.0,-1.291781,-0.029083,-0.580706,1.666542,-0.700325,0.948555,1.284933,-0.96643,1.050302,-0.945421,-5.827986,-6.909312
864.0,-0.446694,1.573298,0.519389,0.84568,-1.207009,1.568611,1.284933,-0.728466,0.691538,-0.544917,-11.574854,-13.481998
929.0,-0.869237,1.573298,-0.580706,1.22454,-0.475132,1.29303,0.807179,-0.490503,0.093598,-0.716562,-12.054473,-14.189655
733.0,0.398392,-0.500372,0.061016,-1.301188,1.382708,-1.049404,-0.566365,-0.014576,-1.162075,1.228739,-3.510962,-27.942428
354.0,0.53924,-0.217599,-0.030658,-1.238045,1.495304,-1.118299,-0.864962,1.294224,-1.341457,1.285954,-6.620356,-25.239765
88.0,1.243478,-0.688887,0.061016,-1.301188,1.270111,-1.256089,-1.342716,1.472697,-0.743517,0.942666,-8.544748,-23.705929
538.0,0.18712,-1.160176,0.152691,-1.238045,1.382708,-0.980509,-0.864962,0.520842,-1.341457,1.400384,-4.57126,-27.062164
651.0,-1.221357,-0.406114,-0.947404,1.413969,-1.15071,0.121813,1.284933,-1.025921,0.392568,-0.830991,-4.697618,-5.409692
728.0,-0.164999,2.233103,1.436135,0.782537,-0.362536,0.535184,0.74746,0.401861,0.631744,-0.316058,-13.331504,-15.638124
78.0,0.257544,2.044587,1.436135,0.214248,0.36934,-0.084872,-0.864962,0.34237,-0.444547,0.542163,-15.07358,-17.776483
374.0,-0.446694,1.950329,0.702738,1.287683,-0.812921,1.706401,1.344653,-0.31203,0.631744,-0.544917,-10.621828,-12.413305
921.0,-1.291781,-0.311856,-0.67238,0.151105,-1.094412,0.672974,0.807179,-1.323375,1.708035,-1.231494,-2.906798,-3.341206
984.0,-0.72839,1.950329,0.152691,0.340535,-0.53143,1.706401,0.74746,-0.371521,0.930714,-0.716562,-11.783606,-13.740611
602.0,-1.150933,-0.029083,-1.039079,1.540256,-1.038114,0.672974,1.523811,-1.204393,0.87092,-0.945421,-5.447453,-6.194631
46.0,-0.305847,1.196267,0.244365,1.161396,-0.587729,1.361925,1.105775,-0.787957,0.751332,-0.773776,-12.402142,-14.490044
735.0,1.243478,1.856072,1.619484,-0.038324,0.200446,0.741869,0.030828,0.877788,0.631744,0.656592,-14.951015,-17.804078
302.0,-1.221357,0.724979,-0.580706,1.22454,-1.15071,0.948555,0.807179,-0.906939,1.409065,-0.773776,-9.832841,-11.439632
171.0,-0.446694,1.573298,0.152691,1.161396,-0.53143,1.706401,1.284933,-0.490503,0.512156,-0.830991,-10.71938,-12.590565
918.0,-0.446694,1.479041,0.519389,0.277392,-1.15071,-0.222662,1.284933,-0.668975,0.57195,-0.659347,-10.304564,-12.002262
834.0,0.961783,-1.537207,0.152691,-1.174902,0.425639,-1.187194,-1.282997,1.05626,-1.221869,0.771022,-10.997831,-21.44239
865.0,1.45475,-2.102753,-0.030658,-1.806334,1.270111,-0.980509,-0.864962,1.413206,-0.803311,0.942666,-9.687068,-22.706758
679.0,0.680087,1.007752,2.261206,0.277392,0.538235,0.741869,0.508582,0.223388,0.930714,0.313304,-14.959775,-17.450373
959.0,-1.221357,0.25369,-0.489031,0.529964,-1.038114,0.535184,1.404372,-0.96643,0.631744,-0.888206,-7.741796,-9.034357
604.0,-0.024151,0.819237,-0.67238,1.161396,-0.53143,1.224135,0.389144,0.044915,0.27298,-0.373273,-12.755444,-14.918003
432.0,-0.939661,-0.406114,-0.030658,0.719394,-0.756623,0.466289,1.404372,-1.025921,0.990508,-1.002635,-6.597542,-7.57202
401.0,0.257544,1.950329,0.061016,1.287683,-0.812921,0.259603,0.209986,0.163897,0.512156,-0.830991,-12.583374,-14.737358
190.0,-0.939661,-0.406114,-1.589126,0.719394,-1.488499,0.604079,0.68774,-0.847448,1.050302,-1.002635,-1.851115,-2.212659
38.0,0.750511,-0.59463,0.152691,-1.869477,1.495304,-0.911613,-1.223277,1.234733,-1.341457,1.057095,-6.659106,-25.37499
386.0,0.468816,-1.81998,-1.314102,-0.859186,1.213813,-1.118299,-1.462155,1.175242,-1.341457,1.11431,-6.366395,-25.446407
896.0,-0.446694,1.950329,0.427715,0.529964,-0.024747,1.01745,0.508582,-0.014576,0.153392,-1.002635,-13.549543,-15.760198
35.0,1.736445,-0.311856,-1.222428,-1.301188,0.819726,-0.842718,-1.402435,1.353715,-0.803311,0.656592,-9.370103,-22.934093
714.0,-0.305847,1.007752,-0.580706,1.03511,-0.53143,1.706401,0.74746,-0.371521,0.691538,-1.002635,-11.537894,-13.591044
257.0,0.327968,-1.537207,0.061016,-1.553761,1.495304,-1.324984,-1.223277,0.401861,-1.401251,1.11431,-5.675995,-26.031441
660.0,0.046273,0.819237,0.886087,0.466821,-0.081045,0.810764,0.150267,0.104406,0.751332,-0.430488,-13.425952,-15.795109
565.0,-0.869237,2.044587,1.069437,0.277392,-0.024747,0.535184,0.568302,0.104406,0.332774,-0.201629,-13.615688,-16.037805
730.0,1.313902,-0.311856,1.619484,-0.985472,1.101217,-0.291557,-0.805242,1.115751,-0.922899,0.771022,-11.13244,-21.274826
327.0,-0.305847,0.724979,-0.214007,1.287683,-0.756623,1.913086,0.986337,-0.490503,0.87092,-0.544917,-11.036454,-12.936293
860.0,-0.587542,1.007752,0.33604,0.656251,-1.038114,0.328499,-0.387207,-0.074066,-0.085784,-1.002635,-12.527287,-14.567089
292.0,0.046273,-1.160176,-0.122333,-1.553761,1.495304,-1.187194,-1.103839,-0.431012,-1.221869,1.514813,-4.222732,-27.452502
695.0,0.257544,-1.160176,0.33604,-1.490618,1.270111,-1.256089,-1.282997,0.461352,-1.162075,1.514813,-3.908288,-27.6072
624.0,-1.150933,-0.311856,-2.230848,0.971967,-1.488499,0.259603,0.150267,-0.96643,0.87092,-1.231494,-1.646945,-1.963119
403.0,1.173054,-1.160176,-0.305682,-1.301188,0.932322,-0.773823,-1.04412,1.948624,-0.982693,0.942666,-8.439377,-23.784653
563.0,0.257544,-1.348691,-0.397357,-1.553761,1.101217,-1.393879,-1.342716,0.580333,-1.042487,1.800887,-2.410787,-29.006042
512.0,1.173054,-0.500372,2.352881,-0.101468,0.313042,-0.291557,-0.506646,0.758806,-0.324959,0.427733,-13.141935,-19.648771
645.0,-1.080509,-0.217599,-0.580706,0.593108,-1.432201,0.397394,1.046056,-1.204393,1.050302,-1.403138,-3.02158,-3.448829
870.0,2.01814,0.159432,1.069437,-0.859186,0.594533,-0.704928,-0.685804,1.353715,-0.683723,0.656592,-10.407483,-22.038958
368.0,-0.024151,0.819237,-0.122333,1.22454,-0.644027,0.535184,0.090547,-0.371521,0.631744,-0.430488,-11.989866,-14.104066
218.0,-0.024151,0.630721,1.069437,0.403678,0.031551,1.568611,0.568302,-0.847448,-0.444547,-0.602132,-12.248636,-14.415129
337.0,-0.798814,1.573298,1.34446,-0.038324,0.876024,0.879659,0.090547,1.05626,0.392568,-0.659347,-14.762495,-17.345342
910.0,0.257544,0.25369,-0.214007,1.098253,-0.756623,0.397394,0.329424,0.044915,0.87092,-0.716562,-11.913631,-13.99778
540.0,0.046273,-0.59463,-0.67238,-0.985472,0.819726,-1.256089,-1.282997,0.401861,-1.281663,2.08696,-1.377602,-29.693921
533.0,-0.798814,-0.029083,-0.580706,0.84568,-1.207009,0.328499,1.344653,-0.847448,1.528653,-1.288709,-3.177754,-3.867887
23.0,-0.869237,0.724979,-1.039079,1.477112,-0.812921,0.672974,1.523811,-0.96643,1.588447,-1.231494,-5.624149,-6.599638
100.0,1.595597,-0.971661,-0.397357,-1.680048,1.157515,-0.773823,-0.805242,1.353715,-0.982693,0.599377,-9.638745,-22.619531
34.0,1.45475,-0.311856,1.069437,-1.490618,0.932322,-1.049404,-0.626084,0.699315,-0.683723,0.427733,-10.932734,-21.674263
146.0,0.750511,0.630721,1.986182,-0.227754,0.425639,0.397394,-0.327488,0.282879,-0.564135,-0.258844,-13.101522,-19.735625
